5800000,大阪府,松原市,
5800043,大阪府,松原市,阿保
5800032,大阪府,松原市,天美東
5800034,大阪府,松原市,天美西
5800033,大阪府,松原市,天美南
5800031,大阪府,松原市,天美北
5800026,大阪府,松原市,天美我堂
5800016,大阪府,松原市,上田
5800006,大阪府,松原市,大堀
5800014,大阪府,松原市,岡
5800002,大阪府,松原市,小川
5800022,大阪府,松原市,河合
5800025,大阪府,松原市,北新町
5800017,大阪府,松原市,柴垣
5800015,大阪府,松原市,新堂
5800044,大阪府,松原市,田井城
5800021,大阪府,松原市,高見の里
5800012,大阪府,松原市,立部
5800013,大阪府,松原市,丹南
5800011,大阪府,松原市,西大塚
5800004,大阪府,松原市,西野々
5800024,大阪府,松原市,東新町
5800003,大阪府,松原市,一津屋
5800005,大阪府,松原市,別所
5800042,大阪府,松原市,松ケ丘
5800023,大阪府,松原市,南新町
5800046,大阪府,松原市,三宅中
5800041,大阪府,松原市,三宅東
5800045,大阪府,松原市,三宅西
5800001,大阪府,松原市,若林
5808505,大阪府,松原市,天美西２丁目４−１６
5808601,大阪府,松原市,松ケ丘４丁目２０−１２（松原郵便局私書箱第３０号）
5808502,大阪府,松原市,天美東５丁目４−３３
5808503,大阪府,松原市,西大塚１丁目３−４０
5808501,大阪府,松原市,阿保１丁目１−１
5808504,大阪府,松原市,三宅東２丁目１８３５の５（松原郵便局私書箱第１５号）
