5160000,三重県,伊勢市,,ミエケン,イセシ,
5160045,三重県,伊勢市,旭町,ミエケン,イセシ,アサヒチョウ
5160021,三重県,伊勢市,朝熊町,ミエケン,イセシ,アサマチョウ(ソノタ)
5160054,三重県,伊勢市,粟野町,ミエケン,イセシ,アワノチョウ
5160022,三重県,伊勢市,一宇田町,ミエケン,イセシ,イチウダチョウ
5160075,三重県,伊勢市,一志町,ミエケン,イセシ,イチシチョウ
5160071,三重県,伊勢市,一之木,ミエケン,イセシ,イチノキ
5160011,三重県,伊勢市,一色町,ミエケン,イセシ,イッシキチョウ
5160037,三重県,伊勢市,岩渕,ミエケン,イセシ,イワブチ
5160038,三重県,伊勢市,岩渕町,ミエケン,イセシ,イワブチチョウ
5160051,三重県,伊勢市,上地町,ミエケン,イセシ,ウエジチョウ
5161104,三重県,伊勢市,上野町,ミエケン,イセシ,ウエノチョウ
5160024,三重県,伊勢市,宇治今在家町,ミエケン,イセシ,ウジイマザイケチョウ
5160023,三重県,伊勢市,宇治館町,ミエケン,イセシ,ウジタチチョウ
5160025,三重県,伊勢市,宇治中之切町,ミエケン,イセシ,ウジナカノキリチョウ
5160026,三重県,伊勢市,宇治浦田,ミエケン,イセシ,ウジウラタ
5160062,三重県,伊勢市,浦口,ミエケン,イセシ,ウラグチ
5160063,三重県,伊勢市,浦口町,ミエケン,イセシ,ウラグチチョウ
5161108,三重県,伊勢市,円座町,ミエケン,イセシ,エンザチョウ
5161101,三重県,伊勢市,大倉町,ミエケン,イセシ,オオクラチョウ
5160079,三重県,伊勢市,大世古,ミエケン,イセシ,オオゼコ
5160001,三重県,伊勢市,大湊町,ミエケン,イセシ,オオミナトチョウ
5160036,三重県,伊勢市,岡本,ミエケン,イセシ,オカモト
5160031,三重県,伊勢市,尾上町,ミエケン,イセシ,オノエチョウ
5160013,三重県,伊勢市,鹿海町,ミエケン,イセシ,カノミチョウ
5161107,三重県,伊勢市,神薗町,ミエケン,イセシ,カミソノチョウ
5160004,三重県,伊勢市,神社港,ミエケン,イセシ,カミヤシロコウ
5160009,三重県,伊勢市,河崎,ミエケン,イセシ,カワサキ
5160052,三重県,伊勢市,川端町,ミエケン,イセシ,カワバタチョウ
5160014,三重県,伊勢市,楠部町,ミエケン,イセシ,クスベチョウ
5160015,三重県,伊勢市,久世戸町,ミエケン,イセシ,クセドチョウ
5160018,三重県,伊勢市,黒瀬町,ミエケン,イセシ,クロセチョウ
5160007,三重県,伊勢市,小木町,ミエケン,イセシ,コウギチョウ
5160016,三重県,伊勢市,神田久志本町,ミエケン,イセシ,コウダクシモトチョウ
5160027,三重県,伊勢市,桜木町,ミエケン,イセシ,サクラギチョウ
5160003,三重県,伊勢市,下野町,ミエケン,イセシ,シモノチョウ
5160017,三重県,伊勢市,神久,ミエケン,イセシ,ジンキュウ
5160035,三重県,伊勢市,勢田町,ミエケン,イセシ,セイタチョウ
5161102,三重県,伊勢市,佐八町,ミエケン,イセシ,ソウチチョウ
5160078,三重県,伊勢市,曽祢,ミエケン,イセシ,ソネ
5160005,三重県,伊勢市,竹ケ鼻町,ミエケン,イセシ,タケガハナチョウ
5160006,三重県,伊勢市,田尻町,ミエケン,イセシ,タジリチョウ
5160066,三重県,伊勢市,辻久留,ミエケン,イセシ,ツジクル
5160046,三重県,伊勢市,辻久留町,ミエケン,イセシ,ツジクルチョウ
5161103,三重県,伊勢市,津村町,ミエケン,イセシ,ツムラチョウ
5160012,三重県,伊勢市,通町,ミエケン,イセシ,トオリチョウ
5160041,三重県,伊勢市,常磐,ミエケン,イセシ,トキワ
5160047,三重県,伊勢市,常磐町,ミエケン,イセシ,トキワチョウ
5160042,三重県,伊勢市,豊川町,ミエケン,イセシ,トヨカワチョウ
5160067,三重県,伊勢市,中島,ミエケン,イセシ,ナカジマ
5160053,三重県,伊勢市,中須町,ミエケン,イセシ,ナカズチョウ
5160034,三重県,伊勢市,中之町,ミエケン,イセシ,ナカノチョウ
5160028,三重県,伊勢市,中村町,ミエケン,イセシ,ナカムラチョウ
5160073,三重県,伊勢市,吹上,ミエケン,イセシ,フキアゲ
5160043,三重県,伊勢市,藤里町,ミエケン,イセシ,フジサトチョウ
5160064,三重県,伊勢市,二俣,ミエケン,イセシ,フタマタ
